CompanyVat,CompanyName,UnitName,UnitAddress,UnitZipcode,UnitCity,UnitStartdate,UnitEnddate,UnitEmployees
10882230,DSB Service & Retail A/S,DSB 7-Eleven Nørrebro,Nørrebrogade 253,2200,København N,01/01 - 2008,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Fredericia,Jernbanegade 2,7000,Fredericia,01/01 - 2008,,18
10882230,DSB Service & Retail A/S,DSB 7-Eleven Glostrup,Banegårdspladsen 5,2600,Glostrup,01/01 - 2008,,11
10882230,DSB Service & Retail A/S,DSB 7-Eleven Holbæk,Jernbaneplads 5,4300,Holbæk,01/01 - 2008,,16
10882230,DSB Service & Retail A/S,DSB 7-Eleven Esbjerg,Jernbanegade 35,6700,Esbjerg,01/01 - 2008,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Vordingborg,Banegårdspladsen 4,4760,Vordingborg,01/01 - 2008,,8
10882230,DSB Service & Retail A/S,DSB 7-Eleven Aarhus H,Banegårdspladsen 1,8000,Aarhus C,01/01 - 2008,,42
10882230,DSB Service & Retail A/S,DSB 7-Eleven Roskilde,Jernbanegade 1,4000,Roskilde,01/01 - 2008,,18
10882230,DSB Service & Retail A/S,DSB 7-Eleven Nordhavn,Østbanegade 120,2100,København Ø,01/01 - 2008,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Buddinge,Buddingevej 270,2860,Søborg,01/01 - 2008,,9
10882230,DSB Service & Retail A/S,DSB 7-Eleven Sjælør,Carl Jacobsens Vej 1,2500,Valby,01/01 - 2008,,18
10882230,DSB Service & Retail A/S,DSB 7-Eleven Randers,Jernbanegade 29,8900,Randers C,01/01 - 2008,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Ringsted,Jernbanevej 1,4100,Ringsted,01/01 - 2008,,15
10882230,DSB Service & Retail A/S,DSB 7-Eleven Valby,Mellemtoftevej 1A,2500,Valby,01/01 - 2008,,20
10882230,DSB Service & Retail A/S,DSB 7-Eleven Hillerød,Søndre Jernbanevej 34,3400,Hillerød,01/01 - 2008,,22
10882230,DSB Service & Retail A/S,DSB 7-Eleven Slagelse,Sdr.Stationsvej 28,4200,Slagelse,01/01 - 2008,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Kolding,Banegårdspladsen 4,6000,Kolding,01/01 - 2008,,16
10882230,DSB Service & Retail A/S,DSB 7-Eleven Ishøj,Vejlebrovej 35,2635,Ishøj,01/01 - 2008,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Horsens,"Banegårdsgade 3, st. 3.",8700,Horsens,01/01 - 2008,,17
10882230,DSB Service & Retail A/S,DSB 7-Eleven Aalborg,John F. Kennedys Plads 3,9000,Aalborg,01/01 - 2008,,24
10882230,DSB Service & Retail A/S,DSB 7-Eleven Herning,Banegårdspladsen 8B,7400,Herning,01/01 - 2008,,17
10882230,DSB Service & Retail A/S,DSB 7-Eleven Herlev,Stationsalleen 9,2730,Herlev,01/01 - 2008,,8
10882230,DSB Service & Retail A/S,DSB 7-Eleven Høje Taastrup,Banestrøget 1,2630,Taastrup,01/01 - 2008,,21
10882230,DSB Service & Retail A/S,DSB 7-Eleven Nykøbing F,Banegårdspladsen 2,4800,Nykøbing F,01/01 - 2008,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Nyborg,Banegårdsalleen 100,5800,Nyborg,01/01 - 2008,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Farum,Farum Stationstorv 27,3520,Farum,01/01 - 2008,,9
10882230,DSB Service & Retail A/S,DSB 7-Eleven Svanemøllen,Østerbrogade 246,2100,København Ø,01/01 - 2008,,18
10882230,DSB Service & Retail A/S,DSB 7-Eleven Hellerup,Ryvangs Allé 79,2900,Hellerup,01/01 - 2008,,15
10882230,DSB Service & Retail A/S,DSB 7-Eleven Albertslund,Nøglesvinget 1,2620,Albertslund,01/01 - 2008,,9
10882230,DSB Service & Retail A/S,DSB 7-Eleven Friheden,Hvidovrevej 333-335,2650,Hvidovre,13/11 - 2009,,8
10882230,DSB Service & Retail A/S,DSB 7-Eleven København H,Banegårdspladsen 7,1570,København V,14/07 - 2010,,58
10882230,DSB Service & Retail A/S,DSB 7-Eleven Nørreport Pavillion,Nørre Voldgade 13V,1358,København K,24/01 - 2011,,28
10882230,DSB Service & Retail A/S,DSB Service & Retail A/S,Telegade 2,2630,Taastrup,22/12 - 2011,,11
10882230,DSB Service & Retail A/S,DSB 7-Eleven Odense gadeplan,"Østre Stationsvej 27-29, st",5000,Odense C,26/01 - 2012,,25
10882230,DSB Service & Retail A/S,"DSB 7-Eleven Express, KH",Banegårdspladsen 7,1570,København V,07/03 - 2014,,51
10882230,DSB Service & Retail A/S,DSB 7-Eleven Nørreport,Nørre Voldgade 15A,1358,København K,02/12 - 2014,,31
10882230,DSB Service & Retail A/S,DSB 7-Eleven Helsingør,Stationspladsen 2,3000,Helsingør,10/12 - 2015,,12
10882230,DSB Service & Retail A/S,DSB 7-Eleven Kokkedal,Kokkedal Stationsvej 6,2970,Hørsholm,10/12 - 2015,,8
10882230,DSB Service & Retail A/S,DSB Stationsstuen Haslev,"Stationspladsen 1A, st. tv.",4690,Haslev,01/03 - 2020,,7
10882230,DSB Service & Retail A/S,DSB Stationsstuen Rungsted Kyst,Vestre Stationsvej 7,2960,Rungsted Kyst,01/08 - 2020,,6
10882230,DSB Service & Retail A/S,DSB 7-Eleven Køge Stationskiosk,Ivar Huitfeldtsvej 23,4600,Køge,24/08 - 2020,,13
10882230,DSB Service & Retail A/S,S&R Catering - Østerport,Oslo Plads 8,2100,København Ø,01/10 - 2021,,29
10882230,DSB Service & Retail A/S,S&R Catering - Aarhus,Banegårdspladsen 1F,8000,Aarhus C,01/10 - 2021,,8
10882230,DSB Service & Retail A/S,S&R Catering - Kastrup,Kystvejen 15,2770,Kastrup,01/10 - 2021,,43
10882230,DSB Service & Retail A/S,DSB 7-Eleven Flintholm Nord,Grøndals Parkvej 81,2720,Vanløse,01/03 - 2023,,10
10882230,DSB Service & Retail A/S,DSB 7-Eleven Dybbølsbro,Carsten Niebuhrs Gade 32,1577,København V,01/02 - 2024,,15
10882230,DSB Service & Retail A/S,DSB 7-Eleven København Syd,Carl Jacobsens Vej 17Z,2500,Valby,02/02 - 2024,,9
10882230,DSB Service & Retail A/S,Metropol,Bernstorffsgade 24,1577,København V,01/01 - 2026,,1
10882230,DSB Service & Retail A/S,DSB 7-Eleven Lager Kh,Banegårdspladsen 7,1570,København V,01/01 - 2001,,0
10882230,DSB Service & Retail A/S,S&R Catering - Dybbølsbro,Carsten Niebuhrs Gade 22,1577,København V,01/10 - 2021,,
10882230,DSB Service & Retail A/S,DSB S&R Catering - Struer,Østergade 57,7600,Struer,01/06 - 2022,,
10882230,DSB Service & Retail A/S,DSB Service & Retail København H - Garderobe KH,Reventlowsgade 7,1651,København V,01/01 - 1989,,12
10882230,DSB Service & Retail A/S,DSB 7-Eleven Silkeborg,Drewsensvej 5,8600,Silkeborg,01/01 - 1987,,7
58233528,DSV A/S,DSV. DE SAMMENSLUTTEDE VOGNMÆND AF 13-7 1976 A/S, 7,9999,Ukendt,13/07 - 1976,31/12 - 1980,
58233528,DSV A/S,"DSV, DE SAMMENSLUTTEDE VOGNMÆND AF 13-7 1976 A/S",Kumlehusvej 1,4000,Roskilde,01/01 - 1994,30/12 - 2009,100-199
58233528,DSV A/S,DSV A/S,Litauen Alle 4,2630,Taastrup,07/02 - 2008,31/08 - 2014,0
58233528,DSV A/S,"DSV, DE SAMMMENSLUTTEDE VOGNMÆND AF 13 JULI 1976 A/S",Egevej 7,4050,Skibby,01/01 - 1981,31/01 - 2003,10-19
58233528,DSV A/S,DSV A/S - Århus,Oliehavnsvej 2,8000,Aarhus C,01/01 - 2016,28/02 - 2026,2
58233528,DSV A/S,DSV A/S,Hovedgaden 630,2640,Hedehusene,07/02 - 2008,,792
58233528,DSV A/S,DSV A/S,Mossvej 27,8700,Horsens,24/08 - 2011,,1
58233528,DSV A/S,DSV - Flæsketorvet,Flæsketorvet 28,1711,København V,01/08 - 2022,,1
58233528,DSV A/S,DSV - Kolding,Profilvej 4,6000,Kolding,01/11 - 2022,,1
25477154,DUOS A/S,BRUGER - HJÆLPER FORMIDLINGEN A/S,Hvidovrevej 438,2650,Hvidovre,27/06 - 2000,27/06 - 2000,
25477154,DUOS A/S,Duos A/S,Skejbytoften 31,8200,Aarhus N,01/06 - 2003,01/09 - 2020,696
25477154,DUOS A/S,DUOS A/S Kolding,"Kokholm 3A, 1",6000,Kolding,01/01 - 2022,31/01 - 2024,7
25477154,DUOS A/S,DUOS A/S,Paradisæblevej 4,2500,Valby,28/06 - 1999,,4405
25477154,DUOS A/S,Duos A/S Skanderborg,Adelgade 119,8660,Skanderborg,01/06 - 2024,,12
30060946,Danmarks Tekniske Universitet,DTU FOOD Pilot Plant,Søltofts Plads 222,2800,Kgs. Lyngby,19/06 - 2013,14/01 - 2014,
30060946,Danmarks Tekniske Universitet,"DTU Fødevareinstituttet, afdelingen for Mikrobiel Genomforskning og Antibiotikaresistens",Kemitorvet 204,2800,Kgs.Lyngby,18/06 - 2012,14/01 - 2014,
30060946,Danmarks Tekniske Universitet,DTU Aqua (Nykøbing Mors),Øroddevej 80,7900,Nykøbing M,17/01 - 2014,12/02 - 2014,
30060946,Danmarks Tekniske Universitet,Kølecentral,Ørsteds Plads 346,2800,Kgs. Lyngby,26/09 - 2012,14/01 - 2014,
30060946,Danmarks Tekniske Universitet,CEE,Elektrovej 325,2800,Kgs. Lyngby,21/08 - 2013,14/01 - 2014,
30060946,Danmarks Tekniske Universitet,DTU Space,Elektrovej 327,2800,Kgs.Lyngby,09/02 - 2012,14/01 - 2014,
30060946,Danmarks Tekniske Universitet,DTU - Økonomicenter Nord,Kolonnevej 239,2800,Kgs.Lyngby,06/01 - 2012,06/01 - 2014,
30060946,Danmarks Tekniske Universitet,DTU Fysik,Fysikvej 307,2800,Kgs.Lyngby,06/01 - 2012,14/01 - 2014,
30060946,Danmarks Tekniske Universitet,DTU CAS Kantine 342,Ørsteds Plads 342,2800,Kgs.Lyngby,06/01 - 2012,12/01 - 2014,
30060946,Danmarks Tekniske Universitet,DTU CAS Bygninger,Energivej 413,2800,Kgs.Lyngby,06/01 - 2012,06/01 - 2014,
30060946,Danmarks Tekniske Universitet,DTU CAS Park og vej,Energivej 417,2800,Kgs.Lyngby,06/01 - 2012,14/01 - 2014,
30060946,Danmarks Tekniske Universitet,DTU Vindenergi,Nils Koppels Allé 403,2800,Kgs.Lyngby,06/01 - 2012,14/01 - 2014,
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet,Anker Engelunds Vej 1,2800,Kgs.Lyngby,02/01 - 2001,01/01 - 2005,
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet,Anker Engelunds Vej 1,2800,Kgs.Lyngby,01/01 - 2001,01/01 - 2001,
30060946,Danmarks Tekniske Universitet,DTU Diplom,Lautrupvang 15,2750,Ballerup,13/03 - 2013,13/03 - 2013,
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Adgangskursus,Akademivej 358,2800,Kgs.Lyngby,26/07 - 2011,14/01 - 2014,20-49
30060946,Danmarks Tekniske Universitet,DANMARKS TEKNISKE UNIVERSITET/ØC SYD,Bülowsvej 27,1870,Frederiksberg C,04/01 - 2010,27/02 - 2012,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Fotonik,Ørsteds Plads 343V,2800,Kgs.Lyngby,01/01 - 2001,14/01 - 2014,200-499
30060946,Danmarks Tekniske Universitet,Veterinærinstituttet,Lindholm Ø,4771,Kalvehave,01/01 - 1993,07/01 - 2014,2-4
30060946,Danmarks Tekniske Universitet,RISØ DTU,Frederiksborgvej 399,4000,Roskilde,01/01 - 1993,06/04 - 2009,500-999
30060946,Danmarks Tekniske Universitet,Veterinærinstituttet,Hangøvej 2,8200,Århus N,01/01 - 1993,14/07 - 2013,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Informatik og Matematisk Model- lering,Richard Petersens Plads,2800,Kgs.Lyngby,01/01 - 2001,08/01 - 2013,0
30060946,Danmarks Tekniske Universitet,DTU Space,Juliane Maries Vej 30,2100,København Ø,01/01 - 1993,18/06 - 2013,50-99
30060946,Danmarks Tekniske Universitet,DTU - Økonomicenter Øst,Diplomvej 371,2800,Kgs.Lyngby,06/01 - 2012,12/01 - 2014,0
30060946,Danmarks Tekniske Universitet,"DTU Space Astrofysik, Solsystemfysik, Geodæsi og Geodynamik",Elektrovej 327-328,2800,Kgs. Lyngby,19/06 - 2013,12/01 - 2014,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet DANCHIP,Ørsteds Plads,2800,Kgs.Lyngby,01/01 - 2006,07/01 - 2014,20-49
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Danmarks tekniske Videncenter,Studentertorvet,2800,Kgs.Lyngby,01/01 - 2001,07/01 - 2014,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Kemisk Institut,Kemitorvet,2800,Kgs.Lyngby,01/01 - 2001,07/01 - 2014,0
30060946,Danmarks Tekniske Universitet,DTU Miljø,Miljøvej 113,2800,Kgs. Lyngby,01/01 - 2001,14/01 - 2014,100-199
30060946,Danmarks Tekniske Universitet,"Danmarks Tekniske Universitet, Institut for Mikro og Nanoteknologi, MIC",Ørsteds Plads 345,2800,Kgs.Lyngby,01/01 - 2001,14/01 - 2014,100-199
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet ØRSTED,Ørsteds Plads 349,2800,Kgs.Lyngby,01/01 - 2001,14/01 - 2014,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Space,Elektrovej 327,2800,Kgs.Lyngby,01/01 - 2007,14/01 - 2014,50-99
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet BYG:DTU,Brovej,2800,Kgs.Lyngby,01/01 - 2001,07/01 - 2014,200-499
30060946,Danmarks Tekniske Universitet,"Danmarks Tekniske Universitet Institut for Mekanik, Energi og Konstruktion",Nils Koppels Allé,2800,Kgs.Lyngby,01/01 - 2001,07/01 - 2014,0
30060946,Danmarks Tekniske Universitet,Danmarks Transport Forskning,Knuth-Wintherfeldts Allé 116,2800,Kgs.Lyngby,01/08 - 2000,03/05 - 2011,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Executive School of Business,Produktionstorvet,2800,Kgs.Lyngby,01/01 - 2007,07/01 - 2014,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Institut for Produktion og Ledelse,Produktionstorvet,2800,Kgs.Lyngby,01/01 - 2001,07/01 - 2014,100-199
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Institut for Kemiteknik,Søltofts Plads 229,2800,Kgs.Lyngby,01/01 - 2001,14/01 - 2014,0
30060946,Danmarks Tekniske Universitet,DTU Transport,Bygningstorvet 116,2800,Kgs.Lyngby,01/01 - 2001,14/01 - 2014,50-99
30060946,Danmarks Tekniske Universitet,"Danmarks Tekniske Universitet, Center for Electron Nanoscopy",Matematiktorvet 307,2800,Kgs.Lyngby,07/08 - 2009,14/01 - 2014,10-19
30060946,Danmarks Tekniske Universitet,"DTU Fødevareinstituttet, afd. for Fødevareindustriel Forskning",Søltofts Plads 221,2800,Kgs.Lyngby,01/01 - 1993,14/01 - 2014,0
30060946,Danmarks Tekniske Universitet,DTU Aqua,Jægersborgvej 64-66,2800,Kgs.Lyngby,01/01 - 1993,09/08 - 2010,20-49
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Campus Service,Nils Koppels Allé 402,2800,Kgs.Lyngby,01/01 - 2001,14/01 - 2014,100-199
30060946,Danmarks Tekniske Universitet,DTU Aqua AFDELING HAVØKOLOGI OG AKVAKULTUR,Kavalergården 6,2920,Charlottenlund,01/01 - 1998,14/01 - 2014,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Compute,Matematiktorvet 303B,2800,Kgs. Lyngby,01/01 - 2001,14/01 - 2014,0
30060946,Danmarks Tekniske Universitet,"DTU Aqua FISKEPATOLOGISK LABORATORIUM/HØK KSTIGBØJLEN 4,1",Bülowsvej 17,1870,Frederiksberg C,01/01 - 1998,24/11 - 2013,2-4
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Institut for Fysik,Fysikvej,2800,Kgs.Lyngby,01/01 - 2001,07/01 - 2014,100-199
30060946,Danmarks Tekniske Universitet,"DTU Fødevareinstituttet, afd. for fødevareindustriel forskning",Søltofts Plads 227,2800,Kgs.Lyngby,12/03 - 2010,02/09 - 2013,0
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet Institut for Systembiologi,Søltofts Plads 221,2800,Kgs.Lyngby,01/01 - 2001,14/01 - 2014,200-499
30060946,Danmarks Tekniske Universitet,DTU - Økonomicenter Midt,Centrifugevej 372,2800,Kgs.Lyngby,06/01 - 2012,06/01 - 2014,0
30060946,Danmarks Tekniske Universitet,Fødevareinstituttet,Mørkhøj Bygade 19,2860,Søborg,21/04 - 2004,31/12 - 2017,20-49
30060946,Danmarks Tekniske Universitet,DTU Aqua I CHARLOTTENLUND SLOT,Jægersborg Alle 1A,2920,Charlottenlund,01/01 - 1998,18/04 - 2017,0
30060946,Danmarks Tekniske Universitet,DTU Biosustain,Kogle Alle 6,2970,Hørsholm,20/07 - 2011,13/03 - 2017,0
30060946,Danmarks Tekniske Universitet,DTU Management Engineering,Marmorvej 51,2100,København Ø,20/02 - 2014,17/02 - 2026,1
30060946,Danmarks Tekniske Universitet,DTU Aqua AFDELING FOR FERSKVANDSFISKERI,Vejlsøvej 39,8600,Silkeborg,01/01 - 1994,,50
30060946,Danmarks Tekniske Universitet,DTU Aqua,Niels Juelsvej 30,9850,Hirtshals,01/01 - 1993,,79
30060946,Danmarks Tekniske Universitet,Danmarks Tekniske Universitet,Anker Engelunds Vej 101,2800,Kongens Lyngby,01/01 - 1993,,7161
30060946,Danmarks Tekniske Universitet,HAVUNDERSØGELSESSKIBET DANA DANMARKS FISKERIUNDERSØGELSER,Willemoesvej,9850,Hirtshals,01/01 - 1993,,33
30060946,Danmarks Tekniske Universitet,Prøvestation for store vindmøller,Bøvlingvej 41,7650,Bøvlingbjerg,01/01 - 2006,,2
30060946,Danmarks Tekniske Universitet,DTU-RISØ,Frederiksborgvej 399,4000,Roskilde,10/12 - 2008,,436
30060946,Danmarks Tekniske Universitet,DTU Engineering Technology,"Lautrupvang 15, st",2750,Ballerup,04/12 - 2012,,157
30060946,Danmarks Tekniske Universitet,DTU Aqua (Nykøbing Mors),Øroddevej 80,7900,Nykøbing M,17/01 - 2014,,30
30060946,Danmarks Tekniske Universitet,DTU/DeiC sekretariat,Universitetsbyen 81,8000,Aarhus C,01/01 - 2016,,6
30060946,Danmarks Tekniske Universitet,Testcenter Østerild,Testcentervej 11,7700,Thisted,01/10 - 2018,,3
30060946,Danmarks Tekniske Universitet,DTU/DeiC sekretariat,Campusvej 55,5230,Odense M,14/10 - 2021,,1
30060946,Danmarks Tekniske Universitet,DTU Kedelcentral B415,Energivej 415,2800,Kongens Lyngby,18/12 - 2014,,0
30060946,Danmarks Tekniske Universitet,Danske Universiteter,"Fiolstræde 44, 1. th.",1171,København K,01/01 - 2017,,7
30060946,Danmarks Tekniske Universitet,DTU Byg,Siimuup Aqquserna 32,3911,Sisimiut,01/08 - 2018,,
30060946,Danmarks Tekniske Universitet,DTU/DeiC,Asmussens Allé 305,2800,Kongens Lyngby,19/02 - 2020,,
30060946,Danmarks Tekniske Universitet,DTU Space,"Ørsteds Plads 348, 1",2800,Kongens Lyngby,18/11 - 2021,,
30060946,Danmarks Tekniske Universitet,DTU Space,"Elektrovej 327, 1",2800,Kongens Lyngby,01/01 - 2022,,
30060946,Danmarks Tekniske Universitet,Veterinærinstituttet,Kalvehave Havnevej 51,4771,Kalvehave,01/01 - 1993,,1
30060946,Danmarks Tekniske Universitet,DTU/DeiC Forskningsnettet,"Produktionstorvet 426, st",2800,Kongens Lyngby,01/01 - 2024,,
30060946,Danmarks Tekniske Universitet,DTU Veterinærinstituttet,Bülowsvej 27,1870,Frederiksberg C,01/01 - 1993,,1
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG silo 2-3,Havnegade 48,5000,Odense C,05/01 - 2004,05/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Kalundborg,Vestre Havneplads 5 a.,4400,Kalundborg,08/01 - 2004,08/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Rk. Mølle,Søvejen 4,6900,Skjern,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Ikast,Nedre Hestlundvej 30,7441,Bording,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG V: Hjermitslev,Assenbækvej 3 a.,9700,Brønderslev,05/01 - 2004,05/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Frederikshavn,Hørbylundvej 115,9900,Frederikshavn,01/01 - 2001,31/12 - 2001,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Feldborg,Møllevej 2,7540,Haderup,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Svendborg,Troensegårdsvej,5700,Svendborg,05/01 - 2004,05/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,Rapsol - Bandholm,Havnepladsen 16,4941,Bandholm,17/05 - 2010,18/05 - 2010,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Nakskov,Rjukanvej 14,4900,Nakskov,05/02 - 2004,05/02 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Durup,Tønderingvej 14,7870,Roslev,19/04 - 2010,08/06 - 2011,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DANKALK A/S, 50,9999,Ukendt,23/11 - 1976,31/10 - 1999,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Ljørring,Drejervej 11,7490,Aulum,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Silo 4-6,Englandskaj,5000,Odense C,05/01 - 2004,05/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Forum,Forum Kirkevej 47,6715,Esbjerg N,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Bandholm,Havnepladsen,4941,Bandholm,08/01 - 2004,08/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Nakskov,Rajunve 14,,,05/02 - 2004,06/02 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Agerskov,Geestruplund 1,6534,Agerskov,08/01 - 2004,08/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG-Randers Havn,Lorentzgade 25,8900,Randers C,01/01 - 2002,30/06 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG-Blåhøj,Buelundvej 20,7330,Brande,01/01 - 2002,30/06 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Djursland,Laenvej 14,8585,Glesborg,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Ringsted,Jættevej 11,4100,Ringsted,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Svindbæk,Svindbækvej 2,7323,Give,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,Land og Fritid,Vestvej 2,9600,Aars,06/01 - 2004,30/09 - 2008,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Nykøbing F,Englandsvej 8 a.,4800,Nykøbing F,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Struer,Olievej 5,7600,Struer,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Gludsted,Møllebakken 5,7361,Ejstrupholm,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Feldborg,Møllevej 2,7540,Haderup,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Augustenborg,Havnen 2,6440,Augustenborg,09/01 - 2004,09/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Møgeltønder,Møllevej 41,6270,Tønder,09/01 - 2004,09/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Feldborg,Møllevej 2,7540,Haderup,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Støvring,Møllegårdsvej 8,9530,Støvring,01/01 - 2001,30/06 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Spjald,Spjaldgårdvej 3,6971,Spjald,07/01 - 2004,09/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Kettinge,Fuglegårdsvej 8,4892,Kettinge,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Næstved,Østre Mellemkaj 4,4700,Næstved,08/01 - 2004,08/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,Toftegård,Skibbyvej 4,4050,Skibby,08/01 - 2004,08/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Staby,Stabyvej 61,6990,Ulfborg,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Bendstrup,Grimsbrovej 20,8530,Hjortshøj,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Skive,Havnevej 47,7800,Skive,07/01 - 2004,07/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Thisted,Vegendalvej 5,7700,Thisted,06/01 - 2004,30/06 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Midtvest,Spjaldgårdvej 3,6971,Spjald,01/01 - 2000,01/01 - 2000,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,Stege Sukkerfabrik,Kostervej 2-4,4780,Stege,08/01 - 2004,08/01 - 2004,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,Rapsol,Havnepladsen 16,4941,Bandholm,17/05 - 2010,18/05 - 2010,
24246930,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,DLG Åbenrå,Søndre Havnevej 11,6200,Aabenraa,08/01 - 2004,08/01 - 2004,
